Uniprot ID	Length
Q12918	225
Q13214	749
Q13956	83
Q14314	439
Q15035	370
Q16394	746
Q400G9	498
Q53FV1	153
Q5SWX8	454
Q5VT40	261
Q5VV67	1664
Q6UXV4	268
Q6XPR3	784
Q6ZMY9	492
Q86SQ0	1253
Q86W67	206
Q86YT5	568
Q8IXM2	172
Q8IZJ1	945
Q8N1I0	1966
Q8N2U0	113
Q8N302	714
Q8N335	351
Q8N485	282
Q8N823	705
Q8N8F6	256
Q8N8G6	183
Q8NBB4	408
Q8NBJ9	832
Q8NGI3	324
Q8TAG6	207
Q8WV74	236
Q8WWB7	406
Q92545	1883
Q92828	525
Q969X1	311
Q96IX9	119
Q96JF6	807
Q96KW2	1035
Q96LR2	239
Q96QU4	278
Q96RQ1	377
Q96T58	3664
Q99502	592
Q99719	369
Q9BXW9	1451
Q9BYV6	548
Q9GZW8	240
Q9H0Q3	95
Q9H0W7	228
Q9H1M3	183
Q9HCI6	787
Q9NRX3	87
Q9NS86	450
Q9NUJ1	306
Q9NZN5	1544
Q9P2D3	2071
Q9UHY1	535
Q9UIB8	345
Q9UJW2	476
Q9UL59	606
Q9UM63	463
Q9UP95	1085
Q9UPR3	1016
Q9Y6E7	314
A0A0A0MS01	119
A0A0A0MT85	13
A0A0A0MTA2	15
A0A0J9YX57	407
A0A1B0GTI8	187
A0A411D538	79
A0AAQ5BHU3	1375
A6NC57	917
A6NGB9	483
O14958	399
O15165	306
O60684	536
O60938	352
O76015	456
P00395	513
P02790	462
P06493	297
P09544	360
P0DKB6	136
P0DP01	117
P13073	169
P17275	347
P20774	298
P22304	550
P23919	212
P24723	683
P30039	288
P30542	326
P35713	384
P50120	134
P50591	281
P51784	963
P51828	1080
P51959	295
P78406	368
P78415	501
P98077	582
Q04118	351
Q12981	228
Q13118	480
Q13151	305
Q14582	209
Q14865	1188
Q14953	304
Q14966	1978
Q3YBR2	411
Q4G163	708
Q4ZHG4	1894
Q538Z0	58
Q53H64	114
Q53HC9	387
Q5BJH7	314
Q5JXB2	153
Q5SQ80	823
Q5T0D9	272
Q5T764	474
Q5VW22	663
Q6PK81	442
Q6S9Z5	364
Q6UXR6	183
Q6ZMQ8	1374
Q7LGA3	356
Q7Z2T5	733
Q7Z407	3707
Q7Z4V5	671
Q86X10	1494
Q86XA9	2040
Q86XZ4	545
Q8IVU3	1022
Q8IZ40	523
Q8N5M4	171
Q8N5M9	183
Q8N7R7	359
Q8NCT3	520
Q8NGF3	324
Q8NHP1	331
Q8TAB5	229
Q8TAQ2	1214
Q8TC27	787
Q8TCD1	76
Q8TCS8	783
Q8WTQ7	553
Q969I3	302
Q96A54	375
Q96FL9	552
Q96JP9	859
Q96T88	793
Q9BXU9	261
Q9NP50	221
Q9NQ11	1180
Q9NRR2	321
Q9NWD8	314
Q9P031	241
Q9UBR1	384
Q9ULW6	460
Q9UNQ0	655
Q9WJR5	959
Q9Y3U8	105
Q9Y421	112
Q9Y662	390
A0A6Q8PGZ7	32
A0AV96	593
A6NDV4	472
O00321	342
O14522	1441
O43866	347
O75094	1523
O75326	666
O75648	421
O95156	264
P00918	260
P01298	95
P04003	597
P05160	661
P05455	408
P07384	714
P0CB47	393
P0DJH9	198
P20472	110
P20701	1170
P20749	454
P22897	1456
P25929	384
P35789	620
P36269	586
P40424	430
P50151	68
P51970	172
P55082	362
P61513	92
P78424	691
P98179	157
Q05BV3	1969
Q0P6D6	951
Q13268	280
Q13371	301
Q13838	428
Q13888	395
Q14103	355
Q14585	488
Q14642	412
Q15057	778
Q15118	436
Q15928	474
Q5FYB1	569
Q5JPI9	236
Q5RL73	367
Q5T8D3	534
Q5TA81	110
Q5XKE5	535
Q68D10	685
Q6IPT4	315
Q6P6B7	361
Q6T4R5	1651
Q6UX01	489
Q75LS8	142
Q7RTS6	562
Q7Z589	1322
Q86TX2	421
Q86Z14	1044
Q8N128	213
Q8NA23	367
Q8NDY8	209
Q8NE22	299
Q8NGK3	314
Q8NH49	305
Q8TAC1	157
Q8TBP0	767
Q8TCU5	1115
Q8WVE0	214
Q8WVN8	375
Q96B67	414
Q96DB5	314
Q96EG1	525
Q96JK2	942
Q96JP5	570
Q96KP4	475
Q96KX2	299
Q96M98	296
Q96MT7	1854
Q96NZ1	517
Q96QE2	648
Q96SZ5	270
Q99437	205
Q99440	93
Q9BQ87	522
Q9BU19	519
Q9BVW5	301
Q9H2C1	402
Q9H582	1327
Q9H6E5	874
Q9NRS4	437
Q9NRY2	104
Q9NY65	449
Q9UH90	709
Q9UKL2	312
Q9UNF1	606
Q9Y5H7	936
Q9Y5N5	214
Q9Y6Q9	1424
A0A0B4J2A2	164
A0A1B0GVZ2	78
A0A804HIB5	29
A0A8I5QJS6	25
A4D2B8	440
A5D8W1	941
O14544	535
O15182	167
O15244	555
O15528	508
O43674	189
O43827	346
O43915	354
O94889	574
O95274	346
O95363	451
O95620	317
O95785	1651
O95926	243
O95936	686
O96001	155
P04216	161
P04432	117
P05091	517
P08754	354
P0C7U9	286
P13798	732
P16591	822
P17031	533
P25398	132
P28360	303
P30085	196
P30301	263
P30953	314
P49862	253
P49888	294
P62316	118
P63172	113
P81172	84
Q07890	1332
Q08357	652
Q0WX57	530
Q14410	553
Q14439	515
Q14674	2120
Q15080	339
Q16760	1214
Q30KP8	78
Q3LI59	83
Q49AS3	106
Q53HL2	280
Q5SWW7	151
Q5T7W0	954
Q6NUK1	477
Q6X4U4	206
Q6ZNE9	571
Q6ZRR5	245
Q6ZS27	426
Q6ZS62	124
Q6ZS82	235
Q6ZVC0	841
Q76I76	1423
Q86U02	117
Q86UF1	283
Q86YV5	1406
Q8IV56	129
Q8IV76	773
Q8IWV7	1749
Q8IYB1	491
Q8N3R3	496
Q8N806	425
Q8NDX2	589
Q8NGX2	323
Q92963	219
Q969K4	478
Q96HQ2	116
Q96NJ3	590
Q96PS8	301
Q96QE3	1844
Q96R28	347
Q96RF0	628
Q96S94	520
Q96T17	732
Q9BTC0	2240
Q9BXP2	914
Q9BZJ4	359
Q9C0I3	900
Q9GZK4	316
Q9H158	963
Q9NQF3	203
Q9P1T7	246
Q9UBS8	474
Q9UBX7	282
Q9UIQ6	1025
Q9UK61	1670
Q9Y294	204
Q9Y2H9	1570
Q9Y399	296
Q9Y5I1	949
Q9Y6W3	813
A0A087WT01	109
A0A096LP55	91
A0A0U1RQG5	324
A0A5K1VDZ0	331
A0A9L9PY68	28
A0FGR8	921
A6NIE6	340
A9YTQ3	701
E5RJ46	101
O14901	512
O43310	598
O43752	255
O75534	798
O94929	683
P02679	453
P02741	224
P04198	464
P08311	255
P08648	1049
P0CI00	300
P0DTF9	154
P10301	218
P16615	1042
P19012	456
P29597	1187
P29972	269
P32247	399
P34998	415
P36551	454
P43358	317
P51003	745
P54277	932
P54792	670
P54849	157
P59020	149
P59539	299
P59826	472
P61925	76
P62891	51
Q01726	317
Q13087	525
Q15019	361
Q15363	201
Q49AH0	187
Q4G0X9	1142
Q56VL3	154
Q5VU36	1347
Q6NZ67	158
Q6PEW0	395
Q6PKH6	232
Q6UXP3	125
Q7RTY5	328
Q7Z6G3	386
Q86SM5	289
Q8IXS8	530
Q8N1B4	723
Q8N8U3	475
Q8NFW5	382
Q8WUY1	208
Q8WVC0	666
Q8WWW0	418
Q8WXG9	6306
Q92870	758
Q96A72	148
Q96D15	328
Q96DC7	493
Q96EH3	234
Q96EY4	203
Q96G97	398
Q96GM5	515
Q96IU4	210
Q96K80	434
Q96MH6	324
Q96S90	227
Q96T83	725
Q99615	494
Q9BRP4	392
Q9BSA9	504
Q9BSH3	213
Q9BSU3	229
Q9BUR5	198
Q9BVJ7	150
Q9BVK6	235
Q9BX93	195
Q9H6Z4	567
Q9HBF5	79
Q9HBH9	465
Q9NQA5	729
Q9NQS3	549
Q9NUT2	735
Q9NV06	445
Q9NX61	479
Q9UHF5	180
Q9UHI5	535
Q9UHP6	348
Q9UKV8	859
Q9ULV1	537
Q9ULZ1	77
Q9Y3T6	440
Q9Y574	426
A0A087WSZ0	117
A0A0B4J241	112
A0A1B0GVY7	632
A0AAG2SWP8	123
A1L190	88
A6NEQ0	496
A6NFH5	140
E2RYF7	251
O00471	708
O00566	681
O00567	594
O15198	467
O43237	492
O43513	233
O43526	872
O43734	574
O75078	769
O75347	108
O76031	633
O95210	358
O95631	604
P04049	648
P09093	270
P0C7T8	217
P0DJ93	91
P11142	646
P11274	1271
P17516	323
P20292	161
P21399	889
P25208	207
P28335	458
P35030	304
P54259	1190
P55773	120
P56178	289
P57682	345
Q07020	188
Q08289	660
Q0P140	79
Q13075	1403
Q13114	568
Q13242	221
Q14549	363
Q14766	1721
Q15904	470
Q16790	459
Q2VIR3	472
Q495Z4	193
Q5JR12	505
Q5JXM2	366
Q5T9L3	541
Q5VWM6	474
Q68D91	279
Q6UWV6	458
Q75N03	491
Q7RTM1	612
Q7Z4I7	341
Q7Z7M9	940
Q86VE3	695
Q86YR6	584
Q8N7H5	531
Q8N7N1	296
Q8N9F0	302
Q8N9I5	356
Q8NBJ7	301
Q8NGJ4	325
Q8TBZ0	833
Q8TC57	530
Q8TE54	656
Q8WXF0	261
Q96A70	460
Q96DE0	195
Q96F63	343
Q96F81	1524
Q96JA4	679
Q96LA5	508
Q96LP6	360
Q96LR5	201
Q99865	258
Q9BUA6	226
Q9H8W4	249
Q9HCJ1	492
Q9NR99	2828
Q9NS75	346
Q9NSK0	619
Q9NXE4	866
Q9NY26	324
Q9NY46	2000
Q9NY87	97
Q9NYJ7	618
Q9P0L9	805
Q9P2D0	1353
Q9P2P1	1898
Q9UKT9	509
Q9Y274	331
Q9Y284	106
Q9Y2U5	619
Q9Y4Y9	91
Q9Y5L4	95
A0A286YF46	85
A6NLU0	287
B1AJZ9	1412
I3L273	518
O00161	211
O00222	908
O00444	970
O00755	349
O14862	343
O14929	419
O60381	514
O60427	444
O75056	442
O75333	385
O95298	119
O96009	420
P00966	412
P01138	241
P01303	97
P06858	475
P08185	405
P08F94	4074
P0CE71	109
P0DPI4	4
P10997	89
P14618	531
P14923	745
P15923	654
P19013	520
P20036	260
P35268	128
P35913	854
P37198	522
P47929	136
P48739	271
P51684	374
P53007	311
P55957	195
P56277	68
P56715	2156
P57764	484
P62760	191
P78367	333
P80075	99
P98168	799
Q04724	770
Q05195	221
Q06732	778
Q13526	163
Q13905	1077
Q2KHN1	245
Q3LI73	84
Q53EZ4	464
Q53QZ3	475
Q5I0G3	518
Q5T5C0	1151
Q5TYW1	1059
Q64ET8	278
Q66PJ3	237
Q6NSW7	305
Q6UWY2	283
Q6ZQQ6	2873
Q7Z3D6	616
Q86SK9	330
Q86TJ5	538
Q8IX94	777
Q8IZD4	617
Q8N0U8	176
Q8N0Z3	855
Q8N1V2	620
Q8N3U4	1231
Q8N608	796
Q8NAA5	344
Q8NAT1	580
Q8NGT7	310
Q8NHS4	586
Q8TDJ6	3036
Q92813	273
Q96BZ4	506
Q96GX1	697
Q96HD1	420
Q96LA6	429
Q96QE4	947
Q96R72	315
Q96RI0	385
Q99879	126
Q99990	258
Q9BQB6	163
Q9BZR9	551
Q9H1A4	1944
Q9H6T3	665
Q9HCL3	533
Q9NVX2	485
Q9P2J9	529
Q9UBQ5	218
Q9UII4	1024
Q9UL26	194
Q9UMS6	1093
Q9UN75	941
Q9Y6W8	199
A0A075B6H9	119
A0A1B0GVZ9	203
A0AAG2UXK7	1704
A0AAG2UYG2	464
A4D256	447
A5YM72	827
A6NFQ2	919
O00233	223
O15056	1496
O15075	740
O15287	622
O60282	957
O60675	156
O75132	1171
O94844	696
O95487	1268
P04275	2813
P05386	114
P09630	235
P0DUD4	265
P12104	132
P16860	134
P20742	1482
P23763	118
P48539	62
P49821	464
P50851	2863
P51587	3418
P62318	126
P62736	377
P82675	430
P84243	136
Q07912	1038
Q13257	205
Q13617	745
Q16654	411
Q304Z4	665
Q3ZCU0	254
Q53RY4	240
Q5BKY1	277
Q5D0E6	543
Q5H9J7	111
Q5THK1	2151
Q5W0U4	402
Q659A1	982
Q6ICB4	259
Q6S8J7	498
Q75T13	922
Q7L8A9	365
Q7Z3Y9	468
Q7Z4Q2	680
Q7Z4T8	443
Q7Z7G8	4022
Q86V20	835
Q86VZ5	413
Q86XE0	403
Q8MH63	180
Q8N127	324
Q8N8Z3	221
Q8NB25	1140
Q8NEG5	633
Q8NGB9	312
Q8NGR3	316
Q8NGT9	310
Q8TD06	166
Q92888	912
Q93096	173
Q96C11	551
Q96C45	1275
Q96GE4	821
Q96JB3	615
Q96M94	604
Q96PQ1	595
Q9BPW4	351
Q9BQ75	279
Q9BR61	282
Q9BRG1	176
Q9BT43	218
Q9BVV8	132
Q9BWG4	385
Q9BYG0	378
Q9BZL4	782
Q9C040	744
Q9C0G0	2248
Q9H0H0	1204
Q9H2B4	701
Q9H2M9	1393
Q9H9P5	680
Q9NS68	423
Q9NSD7	469
Q9NSE2	258
Q9NZC4	300
Q9P055	311
Q9UBS3	223
Q9UBU7	674
Q9ULQ1	816
Q9ULW3	272
Q9Y5G1	929
Q9Y6B2	187
Q9Y6B6	198
A0A075B6T7	132
A0A075B7D4	117
A0A0A0MTA4	15
A0AAG2TU05	124
A1L157	253
A6NHM9	499
A6NJG6	315
A8MVS5	230
A8MWY0	1029
B3EWG5	89
D6RBQ6	530
O00168	92
O00507	2555
O00748	559
O14905	357
O15173	223
O15519	480
O43182	974
O43187	625
O43709	281
O75113	896
O75179	2603
O75474	233
O95069	426
P01135	160
P01766	116
P06133	528
P08949	121
P09466	180
P0C7W6	258
P0DMU8	189
P14210	728
P14316	349
P16471	622
P28472	473
P34932	840
P42224	750
P46089	330
P46940	1657
P57082	545
P62314	119
P68366	448
Q05707	1796
Q11130	342
Q14602	36
Q14623	411
Q15650	581
Q3V5L5	792
Q53GA4	152
Q5JU67	520
Q5JVG2	852
Q5JVL4	640
Q5T2W1	519
Q5UE93	754
Q6NUS6	607
Q6NVH7	229
Q6UWB1	636
Q6UXV1	221
Q6YHU6	1953
Q6ZMH5	540
Q6ZVF9	776
Q71F56	2210
Q7L0R7	432
Q7RTS1	189
Q7Z4L0	72
Q86UZ6	589
Q86Y46	540
Q8IVT2	679
Q8IW40	242
Q8IZ63	422
Q8N268	126
Q8N5S9	505
Q8NDC4	146
Q8NE63	616
Q8WTQ4	265
Q92918	833
Q96AQ7	238
Q96BN8	352
Q96NS1	127
Q96P44	957
Q99470	211
Q9BRQ0	406
Q9BV40	100
Q9BYJ0	223
Q9BYQ3	159
Q9H013	955
Q9H3A6	140
Q9NP99	234
Q9NPF5	467
Q9NPU4	83
Q9NQP4	134
Q9NUD7	363
Q9NV35	164
Q9NZT2	677
Q9P104	306
Q9UHA3	163
Q9UN74	947
Q9UQ72	335
Q9Y5Z9	338
Q9Y698	323
A0A075B714	20
A0A0G2JMI3	117
A0A0K0K1C0	115
A0AAG2UXS2	1704
A6NFA0	338
A8MUA0	341
O00110	190
O15155	118
O43610	288
O43900	615
O60264	1052
O60268	411
O60641	907
O95782	977
P01721	117
P01920	261
P08571	375
P0C628	307
P0DW13	198
P10620	155
P11926	461
P16452	691
P21266	225
P23327	699
P24752	427
P26045	913
P27658	744
P28039	575
P35414	380
P46059	708
P49903	392
P55884	814
P61254	145
P62491	216
Q07002	474
Q0VFX4	171
Q13153	545
Q13434	485
Q5JNZ5	115
Q5JST6	749
Q5JTD0	557
Q5SY68	101
Q5VYV0	432
Q6NUT2	758
Q6NXS1	205
Q6Q795	121
Q6UW56	229
Q6ZPA2	131
Q6ZSA8	131
Q6ZT21	453
Q6ZVL8	140
Q6ZVQ6	151
Q6ZWH5	1172
Q7RTS3	328
Q7Z3D4	306
Q8IV63	474
Q8IVF6	992
Q8IVM0	306
Q8IXT1	998
Q8N140	333
Q8N1Y9	231
Q8N377	158
Q8N816	258
Q8NB16	471
Q8NC69	237
Q8ND61	904
Q8NGI6	311
Q8TAM1	723
Q8WZ79	361
Q92636	917
Q96BW5	349
Q96BY2	351
Q96M66	194
Q96PG2	267
Q99731	98
Q9BPX5	153
Q9BQA9	187
Q9BRS8	491
Q9BRT2	126
Q9BTK2	45
Q9BX63	1249
Q9BXP8	1791
Q9BYQ2	154
Q9H079	304
Q9H361	631
Q9H479	309
Q9H6L5	497
Q9H765	288
Q9H7C4	482
Q9HCK1	2354
Q9NRA1	345
Q9UHD1	332
Q9ULU8	1353
Q9UNK4	145
Q9Y297	605
Q9Y2T3	454
Q9Y3F1	56
Q9Y4B4	1467
Q9Y4B5	1905
Q9Y678	874
A0A0A0MT69	12
A0A0B4J264	116
A0A1B0GTS1	333
A6NDE4	496
A6NKD9	419
O00337	649
O14735	213
O15264	365
O43325	122
O43615	452
O43679	373
O43759	233
O60667	390
O75607	178
P05013	189
P05388	317
P0C025	328
P10244	700
P12931	536
P15309	386
P27216	316
P27708	2225
P29017	333
P31314	330
P35244	121
P41222	190
P42338	1070
P47914	159
P50895	628
P51589	502
P58557	167
P61326	146
P62861	133
P69905	142
P82912	194
Q0VD83	1097
Q10469	447
Q12774	1597
Q14117	519
Q14393	678
Q16549	785
Q16553	131
Q17RF5	130
Q2PZI1	675
Q3SX64	289
Q5SW24	774
Q5T2L2	129
Q5T751	118
Q5TA82	110
Q5XUX1	458
Q6H8Q1	611
Q6IE37	1185
Q6QHK4	219
Q6UWN5	251
Q6ZMI0	780
Q6ZSJ9	500
Q86SY8	53
Q86U70	411
Q8IUW3	424
Q8IZF5	1079
Q8N4M1	653
Q8N5L8	163
Q8N6N7	88
Q8NBD8	167
Q8NEP9	628
Q8NGK0	314
Q8TB22	786
Q8TF40	1166
Q8WXD0	754
Q93009	1102
Q96AX9	955
Q96MH7	638
Q96PD4	163
Q96RS6	583
Q99856	593
Q9BQI7	771
Q9BR77	488
Q9BRR6	497
Q9BUH8	593
Q9BVJ6	771
Q9BXU1	1019
Q9BYG4	376
Q9H1J5	351
Q9H2X3	399
Q9H511	634
Q9H596	190
Q9H609	170
Q9NW68	430
Q9NYL5	469
Q9NZ43	259
Q9NZ53	605
Q9P217	1185
Q9UBY8	286
Q9UHJ3	866
Q9UNZ5	99
Q9Y289	635
Q9Y2H1	464
Q9Y3V2	267
Q9Y5F7	938
Q9Y6N3	262
A0A087WTH1	108
A0A1B0GVG6	124
A0A8V8TII8	52
A1L170	272
A6NCN2	255
A6NDI0	452
D0EPY3	28
G5E9R7	235
O14786	923
O15116	133
O60826	627
O76070	127
O94856	1347
O95232	432
P01111	189
P0C8F1	98
P0DM63	369
P10412	219
P11387	765
P11802	303
P14406	83
P16389	499
P17014	697
P19075	237
P21731	343
P22736	598
P24863	283
P32246	355
P35052	558
P41143	372
P42262	883
P49459	152
P49765	207
P52848	882
P54753	998
P55316	489
P56706	349
P61244	160
Q05048	431
Q12800	502
Q13099	824
Q13315	3056
Q13490	618
Q15797	465
Q2TBA0	621
Q5QJ38	904
Q5T749	579
Q6A163	491
Q6P093	401
Q6P3R8	708
Q6PCB8	327
Q6R327	1708
Q6S8J3	1075
Q6ZS81	3184
Q6ZU64	1925
Q86TJ2	420
Q86UQ0	364
Q86VZ6	243
Q8IVG9	24
Q8N2K1	259
Q8N7R0	232
Q8TAA9	524
Q8TBC5	510
Q8WXH2	748
Q8WXI9	593
Q8WXX0	4024
Q92729	1446
Q96AM1	343
Q96DY7	904
Q96MR6	1250
Q96N53	147
Q96N77	438
Q96P11	429
Q96R05	134
Q99463	290
Q99550	1183
Q99941	703
Q9BRP8	204
Q9BRR9	750
Q9C0B1	505
Q9H3M0	494
Q9H3S4	243
Q9H628	205
Q9H6I2	414
Q9H981	624
Q9HAW0	419
Q9HBI1	364
Q9NQ40	469
Q9NQT4	235
Q9NSJ1	428
Q9NX62	359
Q9NYP8	219
Q9P0N5	145
Q9UEE5	414
Q9UI54	55
Q9UKT7	428
Q9Y2D1	282
Q9Y2W3	748
Q9Y4E1	1341
Q9Y617	370
A0A075B6Z3	21
A0A0A0MT70	17
A0A0B4J244	114
A0A0B4J2H0	117
A0A0J9YXY3	114
A0A3B3IT52	213
A0A669KB60	32
A0AAG2TV02	119
A6NGR9	719
A6NI47	508
A8K010	186
C9JG80	1138
O00292	366
O14836	293
O15146	869
O15525	162
O43435	398
O43760	224
O43920	106
O95168	129
O95373	1038
P01718	113
P06310	120
P07498	182
P08263	222
P0DJ07	73
P0DJJ0	459
P0DP02	117
P14550	325
P14854	86
P36575	388
P37802	199
P80370	383
Q01085	375
Q11128	374
Q13085	2346
Q13621	1099
Q14679	1199
Q2V2M9	1422
Q3SY46	172
Q53SF7	1128
Q5IJ48	1285
Q5M9Q1	402
Q5RHP9	1530
Q5T9C2	384
Q5VWI1	586
Q69YG0	159
Q6UWD8	224
Q6UX39	209
Q6ZWL3	525
Q7RTV5	226
Q7Z2W7	1104
Q7Z5A4	293
Q7Z6J4	655
Q86SG5	101
Q86TC9	1320
Q86U17	422
Q86UP2	1357
Q8IVH4	418
Q8IWV1	398
Q8N635	442
Q8N6C7	128
Q8N8Q1	229
Q8N9V6	530
Q8NB91	859
Q8NE62	594
Q8NEQ5	155
Q8NGQ1	327
Q8NH74	314
Q8NHC8	308
Q8NHY5	278
Q8TAA3	256
Q8WXH6	277
Q96FV3	270
Q96HV5	264
Q96KB5	322
Q96LI9	332
Q96MI9	1112
Q96MU6	729
Q96NU0	1288
Q96QC0	940
Q96SU4	736
Q99519	415
Q99633	342
Q9BR26	566
Q9BRJ6	194
Q9BUV8	137
Q9BXU2	312
Q9H2J1	176
Q9NTX5	307
Q9NWF4	448
Q9NWW5	311
Q9NY33	737
Q9NZM3	1697
Q9UKP3	347
Q9UL62	973
Q9UPY6	502
Q9Y547	144
Q9Y5X5	522
Q9Y6A9	169
A0A087WV53	238
A0A0A6YYL3	544
A0A0B4J237	113
A0A0C4DH26	115
A0A0C4DH73	117
A0A1B0GTD5	131
A0A1B0GX31	115
A0A2R8Y4L2	320
A0AAG2TVH3	93
A6NC98	1476
A6NGE7	173
A6NN14	1252
B9EJG8	249
F2Z398	122
O60383	454
O60422	494
O75129	1339
O75155	1236
O95263	885
P01780	117
P0C7H9	530
P12980	280
P17538	263
P22102	1010
P22894	467
P25189	248
P25391	3075
P30740	379
P35368	520
P36873	323
P40189	918
P50213	366
P53804	2025
P55145	182
P78330	225
Q00341	1268
Q07021	282
Q15078	307
Q15726	138
Q3SY84	523
Q59FN2	279
Q5H913	290
Q5J8M3	183
Q5T036	256
Q5T6L9	678
Q5T7N3	995
Q5TGY3	1603
Q5TH69	2177
Q5VVX9	321
Q676U5	607
Q68CP9	1835
Q6GPH6	555
Q6IE38	97
Q6PJG2	1045
Q6UXN7	152
Q6ZUA9	1318
Q7RTY7	1134
Q86U38	636
Q86UV6	250
Q86VE9	423
Q86W47	210
Q86XP6	184
Q8IVD9	361
Q8IVJ1	513
Q8IZD0	417
Q8N137	903
Q8N148	313
Q8N239	644
Q8N3F0	131
Q8N4S0	544
Q8N6T0	511
Q8N9V3	476
Q8NA31	727
Q8NBC4	194
Q8NC56	503
Q8NEB9	887
Q8NGQ6	314
Q8NH07	326
Q8WU10	500
Q969W9	287
Q96CH1	333
Q96DR4	205
Q96EK6	184
Q99933	345
Q9H270	941
Q9H6D8	234
Q9H773	170
Q9NPD7	142
Q9NS25	103
Q9NYY3	685
Q9NZQ9	345
Q9P219	2028
Q9UKR0	248
Q9Y215	455
Q9Y2J4	779
Q9Y2Q5	125
Q9Y5G9	962
Q9Y615	435
Q9Y646	472
W5XKT8	324
A0A0B4J2D9	117
A0A0G2JQZ4	141
A6NHR8	397
A6NKU9	549
A6NL26	309
B2RD01	187
O00217	210
O14730	519
O15229	486
O43147	1006
O43427	364
O43704	296
O60218	316
O60469	2012
O75061	913
O94829	963
O95237	230
P00813	363
P01225	129
P04181	439
P04628	370
P04792	205
P09012	282
P09471	354
P0C1S8	567
P0DI82	140
P0DMU9	189
P0DPH7	450
P13497	986
P14902	403
P18075	431
P22674	350
P29459	219
P29762	137
P33552	79
P35227	344
P41236	205
P54821	245
P58513	81
P62495	437
P67775	309
Q13393	1074
Q14330	331
Q15942	572
Q17RY6	165
Q3C1V8	233
Q3MIN7	710
Q4G0N7	80
Q5SZD1	244
Q5T5J6	900
Q5T753	118
Q5TF58	517
Q6P1J6	1458
Q6PK18	319
Q6PL24	325
Q6UXR4	307
Q6ZN28	852
Q6ZRK6	1079
Q7L0X0	811
Q7Z6K4	114
Q86UA6	219
Q8IZ26	560
Q8N1Q1	262
Q8N427	588
Q8N535	108
Q8N609	369
Q8N7G0	328
Q8N8F7	131
Q8N9Y4	354
Q8NAV1	312
Q8NB12	490
Q8NBI3	349
Q8NGU2	314
Q8NHC7	312
Q8TDX6	532
Q8WXC3	89
Q8WY41	292
Q96AE4	644
Q96CM3	377
Q96GC9	406
Q96H40	463
Q96HF1	295
Q9BQJ4	181
Q9BYD9	372
Q9H0F5	515
Q9H4A9	486
Q9H4B4	646
Q9HCK0	441
Q9NPP4	1024
Q9NUW8	608
Q9NVE4	849
Q9P242	653
Q9UIF9	1905
Q9UKI3	123
Q9UKM9	306
Q9UNH6	387
Q9UNW9	492
Q9Y2I1	1504
Q9Y3C4	175
Q9Y5R6	373
A0A1B0GTH9	108
A0A1W2PPM1	405
A1E959	279
A2CJ06	578
A6NNN8	435
D6RJB6	530
O00124	270
O00213	710
O00291	1037
O15381	856
O43290	800
O43567	381
O43609	319
O60260	465
O60711	386
O60760	199
O60928	360
O75309	829
O95388	367
O95395	438
O95571	254
O95935	607
P05976	194
P07237	508
P0C645	315
P0C851	137
P0CG33	693
P0DMV9	641
P0DSN7	117
P10147	92
P11150	499
P14868	501
P19525	551
P29353	583
P31270	313
P41968	323
P45954	432
P51787	676
P53675	1640
P61165	79
Q01201	579
Q0PNE2	266
Q12907	356
Q13395	1621
Q13426	336
Q14517	4588
Q14558	356
Q15545	349
Q16621	373
Q2M2E5	130
Q495A1	244
Q495D7	138
Q5JPI3	329
Q5SYE7	1610
Q5VU97	1274
Q66GS9	1140
Q6P1K8	395
Q6P2D0	407
Q6PEY2	450
Q6YI46	380
Q6ZMV5	832
Q7L4I2	434
Q7Z353	690
Q7Z404	712
Q7Z6I6	1101
Q86XP3	938
Q86YC3	692
Q8IVW6	561
Q8N4X5	818
Q8N5Y8	322
Q8NGC8	314
Q8NHW4	92
Q8TB68	274
Q8TF50	670
Q8WVH0	158
Q92527	254
Q92629	289
Q92748	146
Q93074	2177
Q96AT1	154
Q96C92	435
Q96G74	571
Q96JZ2	352
Q96P66	508
Q96RN5	788
Q9BT04	418
Q9H1P6	137
Q9H488	388
Q9HBL6	345
Q9NR33	117
Q9NRG0	131
Q9NUR3	256
Q9NVR7	557
Q9P107	970
Q9UBS5	961
Q9UFN0	247
Q9UMX3	212
Q9Y2Q1	563
Q9Y5K2	254
Q9Y6I4	520
A0A075B713	21
A0A1B0GX78	115
A0A804HLA8	68
A0A8I5KYS1	205
A4D1E9	387
A6NF34	631
C9JN71	531
K7EIQ3	104
O00295	520
O00744	389
O14732	288
O14763	440
O15020	2390
O43324	174
O43506	726
O75676	772
O75747	1486
O95050	263
O95760	270
P00747	810
P01009	418
P02765	367
P0CB48	400
P0DN87	165
P10074	688
P17752	444
P18283	190
P26373	211
P46092	362
P55072	806
P59537	309
P62945	25
P98088	5654
Q00169	270
Q00325	362
Q07283	1943
Q08708	224
Q13190	355
Q13402	2215
Q13516	323
Q15759	364
Q16816	387
Q2M238	152
Q2M3G0	1257
Q53RE8	183
Q5TFE4	455
Q5VU92	463
Q6QNY1	142
Q70E73	1250
Q7Z4S6	1674
Q7Z5Q5	900
Q7Z699	444
Q7Z7F0	614
Q86TI2	863
Q86UD3	253
Q86UU1	1377
Q86YW9	2145
Q8IWD4	279
Q8IWY8	852
Q8IXM6	262
Q8IY33	904
