gene_id	gene_name	uniprot_id	length	Hk
ENSG00000099821	POLRMT	O00411	1230	0
ENSG00000152952	PLOD2	O00469	737	0
ENSG00000094755	GABRP	O00591	440	0
ENSG00000002587	HS3ST1	O14792	307	0
ENSG00000168016	TRANK1	O15050	2925	0
ENSG00000167642	SPINT2	O43291	252	0
ENSG00000144028	SNRNP200	O75643	2136	0
ENSG00000137094	DNAJB5	O75953	348	0
ENSG00000133816	MICAL2	O94851	1957	0
ENSG00000141013	GAS8	O95995	478	0
ENSG00000169402	RSPH10B	P0C881	870	0
ENSG00000175592	FOSL1	P15407	271	0
ENSG00000109320	NFKB1	P19838	968	0
ENSG00000128040	SPINK2	P20155	84	0
ENSG00000168118	RAB4A	P20338	218	1
ENSG00000197408	CYP2B6	P20813	491	0
ENSG00000099624	ATP5F1D	P30049	168	1
ENSG00000184330	S100A7	P31151	101	0
ENSG00000162735	PEX19	P40855	299	0
ENSG00000118194	TNNT2	P45379	298	0
ENSG00000241837	ATP5PO	P48047	213	1
ENSG00000277791	PSMB3	P49720	205	0
ENSG00000188783	PRELP	P51888	382	0
ENSG00000139515	PDX1	P52945	283	0
ENSG00000131931	HAP1	P54257	671	0
ENSG00000004455	AK2	P54819	239	1
ENSG00000131408	NR1H2	P55055	460	1
ENSG00000115318	LOXL3	P58215	753	0
ENSG00000186367	MINAR2	P59773	190	0
ENSG00000283227	PRR5	P85299	388	0
ENSG00000204918	PRR20B	P86481	221	0
ENSG00000169594	BNC1	Q01954	994	0
ENSG00000136750	GAD2	Q05329	585	0
ENSG00000030066	NUP160	Q12769	1436	0
ENSG00000187954	TRAF1	Q13077	416	0
ENSG00000198216	CACNA1E	Q15878	2313	0
ENSG00000074317	SNCB	Q16143	134	0
ENSG00000165046	LETM2	Q2VYF4	491	0
ENSG00000163945	UVSSA	Q2YD98	709	0
ENSG00000107938	EDRF1	Q3B7T1	1238	0
ENSG00000214237	MINDY4	Q4G0A6	757	0
ENSG00000204006	C1orf185	Q5T7R7	199	0
ENSG00000186207	LCE5A	Q5TCM9	118	0
ENSG00000182685	BRICD5	Q6PL45	260	0
ENSG00000186417	GLDN	Q6ZMI3	551	0
ENSG00000143970	ASXL2	Q76L83	1435	0
ENSG00000131969	ABHD12B	Q7Z5M8	362	0
ENSG00000187479	C11orf96	Q7Z7L8	435	0
ENSG00000170743	SYT9	Q86SS6	491	0
ENSG00000164484	TMEM200A	Q86VY9	491	0
ENSG00000133812	SBF2	Q86WG5	1849	0
ENSG00000182010	RTKN2	Q8IZC4	609	0
ENSG00000197110	IFNL3	Q8IZI9	196	0
ENSG00000079313	REXO1	Q8N1G1	1221	1
ENSG00000165905	LARGE2	Q8N3Y3	721	0
ENSG00000180878	C11orf42	Q8N5U0	333	0
ENSG00000137494	ANKRD42	Q8N9B4	389	0
ENSG00000198870	STKLD1	Q8NE28	680	0
ENSG00000230301	OR5H6	Q8NGV6	325	0
ENSG00000280314	OR8K3	Q8NH51	312	0
ENSG00000123094	RASSF8	Q8NHQ8	419	0
ENSG00000159685	CHD6	Q8TD26	2715	0
ENSG00000163312	HELQ	Q8TDG4	1101	0
ENSG00000017483	SLC38A5	Q8WUX1	472	0
ENSG00000213203	GIMAP1	Q8WWP7	306	0
ENSG00000146809	ASB15	Q8WXK1	588	0
ENSG00000173457	PPP1R14B	Q96C90	147	1
ENSG00000152475	ZNF837	Q96EG3	531	0
ENSG00000196544	BORCS6	Q96GS4	357	0
ENSG00000154102	C16orf74	Q96GX8	76	0
ENSG00000168517	HEXIM2	Q96MH2	286	0
ENSG00000125967	NECAB3	Q96P71	396	0
ENSG00000112851	ERBIN	Q96RT1	1412	0
ENSG00000125149	PHAF1	Q9BSU1	422	1
ENSG00000147099	HDAC8	Q9BY41	377	0
ENSG00000244537	KRTAP4-2	Q9BYR5	136	0
ENSG00000112983	BRD8	Q9H0E9	1235	0
ENSG00000177283	FZD8	Q9H461	694	0
ENSG00000110013	SIAE	Q9HAT2	523	0
ENSG00000070785	EIF2B3	Q9NR50	452	1
ENSG00000178188	SH2B1	Q9NRF2	756	1
ENSG00000010319	SEMA3G	Q9NS98	782	0
ENSG00000213689	TREX1	Q9NSU2	314	0
ENSG00000130943	PKDREJ	Q9NTG1	2253	0
ENSG00000083099	LYRM2	Q9NU23	88	0
ENSG00000094975	SUCO	Q9UBS9	1254	0
ENSG00000100207	TCF20	Q9UGU0	1960	0
ENSG00000276644	DACH1	Q9UI36	758	0
ENSG00000113100	CDH9	Q9ULB4	789	0
ENSG00000125991	ERGIC3	Q9Y282	383	1
ENSG00000058063	ATP11B	Q9Y2G3	1177	0
ENSG00000004142	POLDIP2	Q9Y2S7	368	0
ENSG00000122965	RBM19	Q9Y4C8	960	0
ENSG00000253873	PCDHGA11	Q9Y5H2	935	0
ENSG00000284283	TAF11L4	A0A1W2PPE2	198	0
ENSG00000284701	TMEM247	A6NEH6	219	0
ENSG00000233136	USP17L11	C9JVI0	530	0
ENSG00000170959	DCDC1	M0R2J8	1783	0
ENSG00000176771	NCKAP5	O14513	1909	0
ENSG00000156869	RS1	O15537	224	0
ENSG00000099957	P2RX6	O15547	441	0
ENSG00000162630	B3GALT2	O43825	422	0
ENSG00000174446	SNAPC5	O75971	98	0
ENSG00000181418	DDN	O94850	711	0
ENSG00000112208	BAG2	O95816	211	0
ENSG00000138135	CH25H	O95992	272	0
ENSG00000116793	TF	P02787	698	0
ENSG00000198888	MT-ND1	P03886	318	0
ENSG00000277075	H2AC8	P04908	130	0
ENSG00000113520	IL4	P05112	153	0
ENSG00000119699	TGFB3	P10600	412	0
ENSG00000168291	PDHB	P11177	359	0
ENSG00000124575	H1-3	P16402	221	0
ENSG00000137449	CPE	P16870	476	0
ENSG00000140105	WARS1	P23381	471	0
ENSG00000123364	HOXC13	P31276	330	0
ENSG00000106304	SPAM1	P38567	509	0
ENSG00000151503	NCAPD3	P42695	1498	0
ENSG00000105835	NAMPT	P43490	491	0
ENSG00000165637	VDAC2	P45880	294	0
ENSG00000138185	ENTPD1	P49961	510	0
ENSG00000160791	CCR5	P51681	352	0
ENSG00000158156	XK	P51811	444	0
ENSG00000243364	EFNA4	P52798	201	0
ENSG00000100479	POLE2	P56282	527	0
ENSG00000109991	P2RX3	P56373	397	0
ENSG00000112149	CD83	Q01151	205	0
ENSG00000135929	CYP27A1	Q02318	531	0
ENSG00000124766	SOX4	Q06945	474	0
ENSG00000172478	MAB21L4	Q08AI8	447	0
ENSG00000156113	KCNMA1	Q12791	1236	0
ENSG00000205944	DAZ2	Q13117	558	0
ENSG00000149792	MRPL49	Q13405	166	1
ENSG00000104522	GFUS	Q13630	321	1
ENSG00000120899	PTK2B	Q14289	1009	0
ENSG00000115839	RAB3GAP1	Q15042	981	1
ENSG00000171246	NPTX1	Q15818	432	0
ENSG00000130244	FAM98C	Q17RN3	349	0
ENSG00000070476	ZXDC	Q2QGD7	858	0
ENSG00000170298	LGALS9B	Q3B8N2	356	0
ENSG00000106565	TMEM176B	Q3YBM2	270	0
ENSG00000254402	LRRC24	Q50LG9	513	0
ENSG00000173809	TDRD12	Q587J7	1177	0
ENSG00000163749	CCDC158	Q5M9N0	1113	0
ENSG00000176399	DMRTA1	Q5VZB9	504	0
ENSG00000213047	DENND1B	Q6P3S1	775	0
ENSG00000137941	TTLL7	Q6ZT98	887	0
ENSG00000274386	TMEM26	Q6ZUK4	368	0
ENSG00000175137	SH3BP5L	Q7L8J4	393	0
ENSG00000180479	ZNF571	Q7Z3V5	609	0
ENSG00000063761	ADCK1	Q86TW2	530	0
ENSG00000119227	PIGZ	Q86VD9	579	0
ENSG00000174898	CATSPERD	Q86XM0	798	0
ENSG00000228696	ARL17B	Q8IVW1	177	0
ENSG00000181392	SYNE4	Q8N205	404	0
ENSG00000250317	SMIM20	Q8N5G0	67	0
ENSG00000154240	CEP112	Q8N8E3	955	0
ENSG00000130544	ZNF557	Q8N988	423	0
ENSG00000259956	RBM15B	Q8NDT2	890	0
ENSG00000104972	LILRB1	Q8NHL6	650	0
ENSG00000175121	WFDC5	Q8TCV5	224	0
ENSG00000131013	PPIL4	Q8WUA2	492	1
ENSG00000172594	SMPDL3A	Q92484	453	0
ENSG00000126749	EMG1	Q92979	244	0
ENSG00000135119	RNFT2	Q96EX2	444	0
ENSG00000198824	CHAMP1	Q96JM3	812	0
ENSG00000169871	TRIM56	Q9BRZ2	755	0
ENSG00000116771	AGMAT	Q9BSE5	352	0
ENSG00000001036	FUCA2	Q9BTY2	467	0
ENSG00000115649	CNPPD1	Q9BV87	410	1
ENSG00000184898	RBM4	Q9BWF3	364	1
ENSG00000155111	CDK19	Q9BWU1	502	0
ENSG00000179111	HES7	Q9BYE0	225	0
ENSG00000212722	KRTAP4-9	Q9BYQ8	210	0
ENSG00000212899	KRTAP3-3	Q9BYR6	98	0
ENSG00000181555	SETD2	Q9BYW2	2564	0
ENSG00000131019	ULBP3	Q9BZM4	244	0
ENSG00000118972	FGF23	Q9GZV9	251	0
ENSG00000127080	IPPK	Q9H8X2	491	0
ENSG00000134905	CARS2	Q9HA77	564	0
ENSG00000088727	KIF9	Q9HAQ2	790	0
ENSG00000138594	TMOD3	Q9NYL9	352	0
ENSG00000205678	TECR	Q9NZ01	308	0
ENSG00000064961	HMG20B	Q9P0W2	317	0
ENSG00000173530	TNFRSF10D	Q9UBN6	386	0
ENSG00000157500	APPL1	Q9UKG1	709	1
ENSG00000112541	PDE10A	Q9Y233	1055	0
ENSG00000118600	RXYLT1	Q9Y2B1	443	0
ENSG00000100347	SAMM50	Q9Y512	469	1
ENSG00000186891	TNFRSF18	Q9Y5U5	241	0
ENSG00000284024	MSANTD7	A0A1W2PQ72	361	0
ENSG00000177462	OR2T8	A6NH00	312	0
ENSG00000169064	ZBBX	A8MT70	800	0
ENSG00000215277	RNF212B	A8MTL3	300	0
ENSG00000186416	NKRF	O15226	690	0
ENSG00000129451	KLK10	O43240	276	0
ENSG00000198356	GET3	O43681	348	1
ENSG00000133069	TMCC2	O75069	709	0
ENSG00000119737	GPR75	O95800	540	0
ENSG00000152078	CD4	P01730	458	0
ENSG00000132740	IGHM	P01871	474	0
ENSG00000043591	ADRB1	P08588	477	0
ENSG00000293137	MSL3B	P0C860	356	0
ENSG00000256713	PGA5	P0DJD9	388	0
ENSG00000079246	XRCC5	P13010	732	1
ENSG00000129244	ATP1B2	P14415	290	0
ENSG00000088256	GNA11	P29992	359	0
ENSG00000108179	PPIF	P30405	207	0
ENSG00000258818	RNASE4	P34096	147	0
ENSG00000133026	MYH10	P35580	1976	0
ENSG00000147100	SLC16A2	P36021	539	0
ENSG00000213625	LEP	P41159	167	0
ENSG00000155966	AFF2	P51816	1311	0
ENSG00000087266	SH3BP2	P78314	561	0
ENSG00000102287	GABRE	P78334	506	0
ENSG00000134056	KGD4	P82909	103	1
ENSG00000152192	POU4F1	Q01851	419	0
ENSG00000105640	RPL18A	Q02543	176	1
ENSG00000168702	LRP1	Q07954	4544	0
ENSG00000166743	ACSM1	Q08AH1	577	0
ENSG00000214842	RAD51AP2	Q09MP3	1159	0
ENSG00000185504	FAAP100	Q0VG06	881	0
ENSG00000221874	ZNF816	Q0VGE8	651	0
ENSG00000103148	NPRL3	Q12980	569	0
ENSG00000138378	STAT4	Q14765	748	0
ENSG00000029725	RABEP1	Q15276	862	0
ENSG00000205209	SCGB2B2	Q4G0G5	96	0
ENSG00000127124	HIVEP3	Q5T1R4	2406	0
ENSG00000173436	MICOS10	Q5TGZ0	78	0
ENSG00000270601	PRAMEF5	Q5TYX0	476	0
ENSG00000198879	SFMBT2	Q5VUG0	894	0
ENSG00000165632	TAF3	Q5VWG9	929	0
ENSG00000123178	SPRYD7	Q5W111	196	0
ENSG00000152443	ZNF776	Q68DI1	518	0
ENSG00000160563	MED27	Q6P2C8	311	0
ENSG00000173272	MZT2A	Q6P582	158	0
ENSG00000141750	STAC2	Q6ZMT1	411	0
ENSG00000177483	RBM44	Q6ZP01	1051	0
ENSG00000198000	NOL8	Q76FK4	1167	0
ENSG00000171495	MROH2B	Q7Z745	1585	0
ENSG00000175782	SLC35E3	Q7Z769	313	0
ENSG00000196981	WDR5B	Q86VZ2	330	0
ENSG00000180190	TDRP	Q86YL5	185	0
ENSG00000064607	SUGP2	Q8IX01	1082	0
ENSG00000184384	MAML2	Q8IZL2	1156	0
ENSG00000163412	EIF4E3	Q8N5X7	224	0
ENSG00000100379	KCTD17	Q8N5Z5	314	0
ENSG00000160117	ANKLE1	Q8NAG6	615	0
ENSG00000151304	SRFBP1	Q8NEF9	429	0
ENSG00000155975	VPS37A	Q8NEZ2	397	0
ENSG00000205495	OR52J3	Q8NH60	311	0
ENSG00000269096	CT45A3	Q8NHU0	189	0
ENSG00000170419	VSTM2A	Q8TAG5	236	0
ENSG00000198758	EPS8L3	Q8TE67	593	0
ENSG00000175894	TSPEAR	Q8WU66	669	0
ENSG00000147082	CCNB3	Q8WWL7	1395	0
ENSG00000135334	RIN2	Q8WYP3	895	0
ENSG00000167107	ACSF2	Q96CM8	615	0
ENSG00000160606	TLCD1	Q96CP7	247	0
ENSG00000102796	DHRS1	Q96LJ7	313	0
ENSG00000140057	AK7	Q96M32	723	0
ENSG00000243667	DNAAF10	Q96MX6	357	0
ENSG00000139988	RDH12	Q96NR8	316	0
ENSG00000171478	SPACA5B	Q96QH8	159	0
ENSG00000148824	MTG1	Q9BT17	334	0
ENSG00000095787	WAC	Q9BTA9	647	1
ENSG00000167118	URM1	Q9BTM9	101	1
ENSG00000137207	YIPF3	Q9GZM5	350	1
ENSG00000018408	WWTR1	Q9GZV5	400	0
ENSG00000049283	EPN3	Q9H201	632	0
ENSG00000167614	TTYH1	Q9H313	450	0
ENSG00000176239	OR51B6	Q9H340	312	0
ENSG00000280165	CDH20	Q9HBT6	801	0
ENSG00000013583	HEBP1	Q9NRV9	189	0
ENSG00000127452	FBXL12	Q9NXK8	326	0
ENSG00000010327	STAB1	Q9NY15	2570	0
ENSG00000124201	ZNFX1	Q9P2E3	1918	0
ENSG00000083635	NUFIP1	Q9UHK0	495	0
ENSG00000035664	DAPK2	Q9UIK4	370	0
ENSG00000140961	OSGIN1	Q9UJX0	477	0
ENSG00000089902	RCOR1	Q9UKL0	485	0
ENSG00000162105	SHANK2	Q9UPX8	1849	0
ENSG00000119041	GTF3C3	Q9Y5Q9	886	1
ENSG00000162927	PUS1	Q9Y606	427	0
ENSG00000284638	SMIM44	A0A286YF18	149	0
ENSG00000101342	TLDC2	A0PJX2	215	0
ENSG00000236125	USP17L4	A6NCW7	530	0
ENSG00000254656	RTL1	A6NKG5	1358	0
ENSG00000198719	DLL1	O00548	723	0
ENSG00000163466	ARPC2	O15144	300	1
ENSG00000185264	CIMIP4	O43247	280	0
ENSG00000104055	TGM5	O43548	720	0
ENSG00000112667	DNPH1	O43598	174	1
ENSG00000179772	FOXS1	O43638	330	0
ENSG00000178607	ERN1	O75460	977	0
ENSG00000128253	RFPL2	O75678	378	0
ENSG00000141338	ABCA8	O94911	1621	0
ENSG00000165494	PCF11	O94913	1555	0
ENSG00000196616	ADH1B	P00325	375	0
ENSG00000126903	SLC10A3	P09131	477	0
ENSG00000084207	GSTP1	P09211	210	0
ENSG00000236279	CLEC2L	P0C7M8	214	0
ENSG00000164120	HPGD	P15428	266	0
ENSG00000002726	AOC1	P19801	751	0
ENSG00000089775	ZBTB25	P24278	435	0
ENSG00000111679	PTPN6	P29350	595	0
ENSG00000114503	NCBP2	P52298	156	1
ENSG00000170581	STAT2	P52630	851	0
ENSG00000116106	EPHA4	P54764	986	0
ENSG00000184697	CLDN6	P56747	220	0
ENSG00000186838	SELENOV	P59797	346	0
ENSG00000177551	NHLH2	Q02577	135	0
ENSG00000099849	RASSF7	Q02833	373	0
ENSG00000106028	SSBP1	Q04837	148	1
ENSG00000165688	PMPCA	Q10713	525	1
ENSG00000152611	CAPS	Q13938	275	0
ENSG00000204414	CSHL1	Q14406	222	0
ENSG00000131051	RBM39	Q14498	530	0
ENSG00000162734	PEA15	Q15121	130	1
ENSG00000153233	PTPRR	Q15256	657	0
ENSG00000171703	TCEA2	Q15560	299	0
ENSG00000250312	ZNF718	Q3SXZ3	478	0
ENSG00000162398	CIMAP2	Q3ZCV2	418	0
ENSG00000151917	BEND6	Q5SZJ8	279	0
ENSG00000130775	THEMIS2	Q5TEJ8	643	0
ENSG00000154760	SLFN13	Q68D06	897	0
ENSG00000288859	H2AC19	Q6FI13	130	0
ENSG00000198930	CSAG1	Q6PB30	78	0
ENSG00000106415	GLCCI1	Q86VQ1	547	0
ENSG00000185261	KIAA0825	Q8IV33	1275	0
ENSG00000112659	CUL9	Q8IWT3	2517	0
ENSG00000164691	TAGAP	Q8N103	731	0
ENSG00000181761	OR8H3	Q8N146	312	0
ENSG00000176381	PRR18	Q8N4B5	295	0
ENSG00000078898	BPIFB2	Q8N4F0	458	0
ENSG00000163666	ESX1	Q8N693	406	0
ENSG00000123612	ACVR1C	Q8NER5	493	0
ENSG00000127311	HELB	Q8NG08	1087	0
ENSG00000205496	OR51A2	Q8NGJ7	313	0
ENSG00000130812	ANGPTL6	Q8NI99	470	0
ENSG00000167550	RHEBL1	Q8TAI7	183	0
ENSG00000166908	PIP4K2C	Q8TBX8	421	0
ENSG00000111554	MDM1	Q8TC05	714	0
ENSG00000173262	SLC2A14	Q8TDB8	520	0
ENSG00000139289	PHLDA1	Q8WV24	401	0
ENSG00000138316	ADAMTS14	Q8WXS8	1223	0
ENSG00000129657	SEC14L1	Q92503	715	0
ENSG00000117461	PIK3R3	Q92569	461	0
ENSG00000116690	PRG4	Q92954	1404	0
ENSG00000162407	LPP	Q93052	612	0
ENSG00000162377	COA7	Q96BR5	231	0
ENSG00000166091	CMTM5	Q96DZ9	223	0
ENSG00000064489	BORCS8	Q96FH0	119	0
ENSG00000125975	C20orf173	Q96LM9	149	0
ENSG00000140600	SH3GL3	Q99963	347	0
ENSG00000139233	LLPH	Q9BRT6	129	0
ENSG00000130311	DDA1	Q9BW61	102	1
ENSG00000162494	LRRC3	Q9BY71	257	0
ENSG00000110497	AMBRA1	Q9C0C7	1298	0
ENSG00000172986	XYLT2	Q9H1B5	865	0
ENSG00000103510	KAT8	Q9H7Z6	458	1
ENSG00000105219	CCNP	Q9H8S5	307	0
ENSG00000151445	VIPAS39	Q9H9C1	493	0
ENSG00000103522	IL21R	Q9HBE5	538	0
ENSG00000181722	ZBTB20	Q9HC78	741	0
ENSG00000183258	DDX4	Q9NQI0	724	0
ENSG00000187961	KLHL1	Q9NR64	748	0
ENSG00000187838	PLSCR3	Q9NRY6	295	0
ENSG00000158714	SLAMF8	Q9P0V8	285	0
ENSG00000108352	RAPGEFL1	Q9UHV5	662	0
ENSG00000153130	SCOC	Q9UIL1	159	0
ENSG00000156564	LRFN2	Q9ULH4	789	0
ENSG00000130714	POMT1	Q9Y6A1	747	0
ENSG00000284725	SCYGR6	A0A286YF77	105	0
ENSG00000180336	MEIOC	A2RUB1	952	0
ENSG00000170160	CCDC144A	A2RUR9	1427	0
ENSG00000121210	TMEM131L	A2VDJ0	1609	0
ENSG00000164236	ANKRD33B	A6NCL7	494	0
ENSG00000187616	MYMK	A6NI61	221	0
ENSG00000175970	UNC119B	A6NIH7	251	0
ENSG00000222018	C21orf140	B9A014	251	0
ENSG00000231396	USP17L10	C9JJH3	530	0
ENSG00000136816	TOR1B	O14657	336	1
ENSG00000101298	SNPH	O15079	494	0
ENSG00000130702	LAMA5	O15230	3695	0
ENSG00000116273	PHF1	O43189	567	1
ENSG00000135298	ADGRB3	O60242	1522	0
ENSG00000042781	USH2A	O75445	5202	0
ENSG00000163960	UBXN7	O94888	489	0
ENSG00000105289	TJP3	O95049	919	0
ENSG00000153291	SLC25A27	O95847	323	0
ENSG00000118271	TTR	P02766	147	0
ENSG00000128617	OPN1SW	P03999	345	0
ENSG00000074800	ENO1	P06733	434	1
ENSG00000091704	CPA1	P15085	419	0
ENSG00000179115	ARSA	P15289	507	0
ENSG00000075407	ZNF37A	P17032	561	0
ENSG00000169836	TACR3	P29371	465	0
ENSG00000162910	RPL5	P46777	297	1
ENSG00000100034	PPM1F	P49593	454	0
ENSG00000138030	KHK	P50053	298	0
ENSG00000124788	ATXN1	P54253	815	0
ENSG00000162552	WNT4	P56705	351	0
ENSG00000179409	GEMIN4	P57678	1058	0
ENSG00000134287	ARF3	P61204	181	1
ENSG00000087191	PSMC5	P62195	406	1
ENSG00000144713	RPL32	P62910	135	1
ENSG00000081479	LRP2	P98164	4655	0
ENSG00000185129	PURA	Q00577	322	0
ENSG00000138755	CXCL9	Q07325	125	0
ENSG00000170776	AKAP13	Q12802	2813	0
ENSG00000166484	MAPK7	Q13164	816	0
ENSG00000188389	PDCD1	Q15116	288	0
ENSG00000126814	TRMT5	Q32P41	509	0
ENSG00000186924	KRTAP22-1	Q3MIV0	48	0
ENSG00000064309	CDON	Q4KMG0	1287	0
ENSG00000163170	BOLA3	Q53S33	107	0
ENSG00000024526	DEPDC1	Q5TB30	811	0
ENSG00000136895	GARNL3	Q5VVW2	1013	0
ENSG00000060566	CREB3L3	Q68CJ9	461	0
ENSG00000134779	TPGS2	Q68CL5	300	0
ENSG00000188312	CENPP	Q6IPU0	288	0
ENSG00000187944	C2orf66	Q6UXQ4	117	0
ENSG00000205089	CCNI2	Q6ZMN8	369	0
ENSG00000165164	CFAP47	Q6ZTR5	3187	0
ENSG00000177992	SPATA31E1	Q6ZUB1	1445	0
ENSG00000067248	DHX29	Q7Z478	1369	1
ENSG00000062650	WAPL	Q7Z5K2	1190	0
ENSG00000116191	RALGPS2	Q86X27	583	0
ENSG00000138081	FBXO11	Q86XK2	927	0
ENSG00000166133	RPUSD2	Q8IZ73	545	0
ENSG00000153982	GDPD1	Q8N9F7	314	0
ENSG00000218891	ZNF579	Q8NAF0	562	0
ENSG00000133477	FAM83F	Q8NEG4	500	0
ENSG00000138483	CCDC54	Q8NEL0	328	0
ENSG00000120658	ENOX1	Q8TC92	643	0
ENSG00000198178	CLEC4C	Q8WTT0	213	0
ENSG00000140948	ZCCHC14	Q8WYQ9	949	0
ENSG00000196341	OR8D1	Q8WZ84	308	0
ENSG00000112473	SLC39A7	Q92504	469	1
ENSG00000169246	NPIPB3	Q92617	1050	1
ENSG00000119231	SENP5	Q96HI0	755	1
ENSG00000121270	ABCC11	Q96J66	1382	0
ENSG00000269858	EGLN2	Q96KS0	407	1
ENSG00000142512	SIGLEC10	Q96LC7	697	0
ENSG00000170745	KCNS3	Q9BQ31	491	0
ENSG00000107625	DDX50	Q9BQ39	737	1
ENSG00000169955	ZNF747	Q9BV97	330	0
ENSG00000099992	TBC1D10A	Q9BXI6	508	0
ENSG00000112308	C6orf62	Q9GZU0	229	1
ENSG00000107902	LHPP	Q9H008	270	0
ENSG00000122033	MTIF3	Q9H2K0	278	0
ENSG00000143315	PIGM	Q9H3S5	423	0
ENSG00000177548	RABEP2	Q9H5N1	569	0
ENSG00000124772	CPNE5	Q9HCH3	593	0
ENSG00000120471	TP53AIP1	Q9HCN2	124	0
ENSG00000143845	ETNK2	Q9NVF9	386	0
ENSG00000118965	WDR35	Q9P2L0	1181	0
ENSG00000048052	HDAC9	Q9UKV0	1011	0
ENSG00000133321	PLAAT4	Q9UL19	164	0
ENSG00000182771	GRID1	Q9ULK0	1009	0
ENSG00000197912	SPG7	Q9UQ90	795	1
ENSG00000132963	POMP	Q9Y244	141	0
ENSG00000144821	MYH15	Q9Y2K3	1926	0
ENSG00000253846	PCDHGA10	Q9Y5H3	936	0
ENSG00000183251	OR51B4	Q9Y5P0	310	0
ENSG00000160991	RAI2	Q9Y5P3	530	0
ENSG00000099999	RNF215	Q9Y6U7	377	0
ENSG00000284631	SCYGR4	A0A286YEV6	105	0
ENSG00000216649	GAGE12E	A1L429	117	0
ENSG00000139697	SBNO1	A3KN83	1393	0
ENSG00000164220	F2RL2	O00254	374	0
ENSG00000099204	ABLIM1	O14639	778	0
ENSG00000113732	ATP6V0E1	O15342	81	1
ENSG00000126262	FFAR2	O15552	330	0
ENSG00000164930	FZD6	O60353	706	0
ENSG00000171148	TADA3	O75528	432	1
ENSG00000105467	SYNGR4	O95473	234	0
ENSG00000101439	CST3	P01034	146	1
ENSG00000149968	MMP3	P08254	477	0
ENSG00000162825	NBPF20	P0DPF2	5207	0
ENSG00000259009	TPRX2	P0DV77	301	0
ENSG00000105369	CD79A	P11912	226	0
ENSG00000133641	LIG1	P18858	919	0
ENSG00000081041	CXCL2	P19875	107	0
ENSG00000170989	S1PR1	P21453	382	0
ENSG00000140905	GCSH	P23434	173	0
ENSG00000163661	PTX3	P26022	381	0
ENSG00000127022	CANX	P27824	592	0
ENSG00000239900	ADSL	P30566	484	0
ENSG00000168496	FEN1	P39748	380	0
ENSG00000066230	SLC9A3	P48764	834	0
ENSG00000159267	HLCS	P50747	726	0
ENSG00000105290	APLP1	P51693	650	0
ENSG00000128283	CDC42EP1	Q00587	391	0
ENSG00000185800	DMWD	Q09019	674	0
ENSG00000158089	GALNT1	Q10472	559	1
ENSG00000014914	MTMR1	Q13613	665	0
ENSG00000101246	ARFRP1	Q13795	201	0
ENSG00000196605	ZNF846	Q147U1	533	0
ENSG00000123473	STIL	Q15468	1287	0
ENSG00000109381	ELF2	Q15723	593	0
ENSG00000167595	PROSER3	Q2NL68	480	0
ENSG00000136918	WDR38	Q5JTN6	314	0
ENSG00000119986	AVPI1	Q5T686	147	0
ENSG00000173214	MFSD4B	Q5TF39	518	0
ENSG00000083307	GRHL2	Q6ISB3	625	0
ENSG00000171060	C8orf74	Q6P047	294	0
ENSG00000136021	SCYL2	Q6P3W7	929	1
ENSG00000276747	PADI6	Q6TGC4	694	0
ENSG00000205899	BHLHA9	Q7RTU4	235	0
ENSG00000188647	PTAR1	Q7Z6K3	402	0
ENSG00000008197	TFAP2D	Q7Z6R9	452	0
ENSG00000106384	MOGAT3	Q86VF5	341	0
ENSG00000141371	CHCT1	Q86WR6	236	0
ENSG00000149932	TMEM219	Q86XT9	240	1
ENSG00000116903	EXOC8	Q8IYI6	725	0
ENSG00000184508	HDDC3	Q8N4P3	179	0
ENSG00000214324	PRR23E	Q8N813	242	0
ENSG00000152936	LMNTD1	Q8N9Z9	388	0
ENSG00000084092	NOA1	Q8NC60	698	0
ENSG00000186513	OR9Q2	Q8NGE9	314	0
ENSG00000180974	OR52E4	Q8NGH9	312	0
ENSG00000186881	OR13F1	Q8NGS4	319	0
ENSG00000169154	GOT1L1	Q8NHS2	421	0
ENSG00000196867	ZFP28	Q8NHY6	868	0
ENSG00000179271	GADD45GIP1	Q8TAE8	222	1
ENSG00000121749	TBC1D15	Q8TC07	691	0
ENSG00000162761	LMX1A	Q8TE12	382	0
ENSG00000168876	ANKRD49	Q8WVL7	239	0
ENSG00000145365	TIFA	Q96CG3	184	0
ENSG00000171773	NXNL1	Q96CM4	212	0
ENSG00000055163	CYFIP2	Q96F07	1278	0
ENSG00000132692	BCAN	Q96GW7	911	0
ENSG00000033122	LRRC7	Q96NW7	1537	0
ENSG00000183117	CSMD1	Q96PZ7	3564	0
ENSG00000169180	XPO6	Q96QU8	1125	0
ENSG00000100532	CGRRF1	Q99675	332	0
ENSG00000186409	CCDC3	Q9BQI4	270	0
ENSG00000139182	CLSTN3	Q9BQT9	956	0
ENSG00000244274	DBNDD2	Q9BQY9	259	0
ENSG00000075336	TIMM21	Q9BVV7	248	0
ENSG00000156374	PCGF6	Q9BYE7	350	0
ENSG00000125492	BARHL1	Q9BZE3	327	0
ENSG00000115274	INO80B	Q9C086	356	1
ENSG00000112701	SENP6	Q9GZR1	1112	0
ENSG00000144579	CTDSP1	Q9GZU7	261	1
ENSG00000119632	IFI27L2	Q9H2X8	130	0
